source_year,source_file,source_sheet,diarienummer,utbildningsnamn,utbildningsomrade,beslut,decision_normalized,kommun,lan,yh_poang,studieform,study_form_normalized,studietakt_procent,utbildningsanordnare,huvudmannatyp,sun5_inriktning,sun5_inriktning_namn,seqf_niva,smalt_yrkesomrade
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/5143,Futuregames Game Programmer Mobile Platforms,Data/IT,Avslag,rejected,Skellefteå,Västerbotten,400,Bunden,on_site,100,Changemaker Educations AB,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/5487,Game Business Developer,Data/IT,Avslag,rejected,Skövde,Västra Götaland,400,Bunden,on_site,100,"Skövde kommun, Skövde Yrkeshögskola",Kommun,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/5182,Game Creator Programmer,Data/IT,Beviljad,approved,Göteborg,Västra Götaland,430,Bunden,on_site,100,"Göteborgs Stad, Yrgo",Kommun,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/4932,Game Creator Programmer,Data/IT,Avslag,rejected,Stockholm,Stockholm,400,Bunden,on_site,100,"Stockholms stad, Frans Schartaus Handelsinstitut",Kommun,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/5140,Golangutvecklare,Data/IT,Avslag,rejected,Göteborg,Västra Götaland,400,Bunden,on_site,100,EC Utbildning AB Göteborg,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/5080,HIL-ingenjör,Data/IT,Avslag,rejected,Flera kommuner,Flera kommuner,400,Bunden,on_site,100,JENSEN Education School AB,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/5348,Informations- och IT-säkerhetstekniker,Data/IT,Avslag,rejected,Flera kommuner,Flera kommuner,400,Bunden,on_site,100,Folkuniversitetet - Stiftelsen Kursverksamheten vid Uppsala universitetet,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/5449,Ingenjör AI och maskininlärning,Data/IT,Avslag,rejected,Flera kommuner,Flera kommuner,400,Distans,distance,100,Plushögskolan AB - Teknikhögskolan Öst,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/5405,IoT-utvecklare,Data/IT,Avslag,rejected,Flera kommuner,Flera kommuner,405,Distans,distance,100,Plushögskolan AB - Teknikhögskolan Väst,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/5461,IT Infrastructure Secure Cloud,Data/IT,Avslag,rejected,Flera kommuner,Flera kommuner,415,Bunden,on_site,100,Chas Academy AB,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/4599,IT säkerhetsspecialist,Data/IT,Avslag,rejected,Flera kommuner,Flera kommuner,410,Distans,distance,100,Plushögskolan AB - Teknikhögskolan,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/4873,IT-/cybersäkerhetstekniker,Data/IT,Avslag,rejected,Flera kommuner,Flera kommuner,400,Distans,distance,100,JENSEN Education School AB,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/5480,IT-infrastrukturstekniker - inriktning säkerhet och molntjänster,Data/IT,Avslag,rejected,Stockholm,Stockholm,425,Distans,distance,100,Mindful AB,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/4586,IT-projektledare,Data/IT,Beviljad,approved,Jönköping,Jönköping,220,Distans,distance,100,TUC Sweden AB - Yrkeshögskola,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/4974,IT-projektledare,Data/IT,Beviljad,approved,Mölndal,Västra Götaland,320,Bunden,on_site,100,Campus Mölndal,Kommun,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/5025,IT-projektledare,Data/IT,Avslag,rejected,Göteborg,Västra Götaland,400,Distans,distance,100,Folkuniversitetet Kursverksamheten vid Göteborgs universitet,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/4688,IT-säkerhetsanalytiker SOC,Data/IT,Beviljad,approved,Flera kommuner,Flera kommuner,410,Bunden,on_site,100,KYH AB,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/4678,IT-säkerhetsanalytiker SOC,Data/IT,Avslag,rejected,Stockholm,Stockholm,410,Bunden,on_site,100,KYH AB Stockholm,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/5214,IT-säkerhetsingenjör,Data/IT,Avslag,rejected,Enköping,Uppsala,400,Bunden,on_site,100,"Enköpings kommun, Yrkeshögskolan i Enköping",Kommun,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/4563,IT-säkerhetsspecialist,Data/IT,Avslag,rejected,Malmö,Skåne,415,Bunden,on_site,100,Stockholms Internationella Handelsskola i Malmö AB,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/4564,IT-säkerhetsspecialist,Data/IT,Avslag,rejected,Stockholm,Stockholm,415,Bunden,on_site,100,Stockholms Internationella Handelsskola AB,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/5267,IT-säkerhetsspecialist,Data/IT,Avslag,rejected,Stockholm,Stockholm,410,Bunden,on_site,100,TUC Sweden AB - Yrkeshögskola,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/5504,IT-säkerhetsspecialist,Data/IT,Avslag,rejected,Stockholm,Stockholm,425,Distans,distance,100,Mindful AB,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/4047,IT-säkerhetstekniker,Data/IT,Beviljad,approved,Linköping,Östergötland,410,Bunden,on_site,100,TUC Sweden AB - Yrkeshögskola,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/3939,IT-säkerhetstekniker,Data/IT,Avslag,rejected,Flera kommuner,Flera kommuner,410,Distans,distance,100,Hermods AB Örebro,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/5289,IT-säkerhetstekniker,Data/IT,Avslag,rejected,Jönköping,Jönköping,410,Bunden,on_site,100,TUC Sweden AB - Yrkeshögskola,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/5335,IT-säkerhetstekniker - Etisk Hackare,Data/IT,Avslag,rejected,Flera kommuner,Flera kommuner,440,Distans,distance,100,Edugrade AB,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/5522,IT-Säkerhetstestare,Data/IT,Beviljad,approved,Stockholm,Stockholm,400,Distans,distance,100,IT-Högskolan Stockholm AB,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/4540,IT-säkerhetsutvecklare,Data/IT,Avslag,rejected,Malmö,Skåne,425,Bunden,on_site,100,EC Utbildning AB Malmö,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/4628,IT-säkerhetsutvecklare,Data/IT,Avslag,rejected,Halmstad,Halland,425,Bunden,on_site,100,EC Utbildning AB Halmstad,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/4987,IT-säkerhetsutvecklare,Data/IT,Avslag,rejected,Västerås,Västmanland,425,Distans,distance,100,EC Utbildning AB Västerås,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/5243,IT-testspecialist,Data/IT,Avslag,rejected,Stockholm,Stockholm,400,Bunden,on_site,100,"Stockholms stad, Frans Schartaus Handelsinstitut",Kommun,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/5090,Javascriptutvecklare,Data/IT,Avslag,rejected,Solna,Stockholm,320,Bunden,on_site,100,EC Utbildning AB Stockholm,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/5245,Javascript-utvecklare,Data/IT,Avslag,rejected,Stockholm,Stockholm,400,Bunden,on_site,100,IT-Högskolan Stockholm AB,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/5498,Javascript-utvecklare,Data/IT,Avslag,rejected,Göteborg,Västra Götaland,400,Distans,distance,100,IT-Högskolan Sverige AB,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/4423,Javautvecklare,Data/IT,Beviljad,approved,Solna,Stockholm,400,Bunden,on_site,100,Nackademin AB,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/4996,Javautvecklare,Data/IT,Beviljad,approved,Värnamo,Jönköping,400,Distans,distance,100,Tekniska Högskolan i Jönköping AB,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/5446,Javautvecklare,Data/IT,Beviljad,approved,Göteborg,Västra Götaland,400,Bunden,on_site,100,IT-Högskolan Sverige AB,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/4384,Javautvecklare,Data/IT,Avslag,rejected,Växjö,Kronoberg,400,Bunden,on_site,100,EC Utbildning AB Växjö,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/4385,Javautvecklare,Data/IT,Avslag,rejected,Växjö,Kronoberg,400,Distans,distance,100,EC Utbildning AB Växjö,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/4405,Javautvecklare,Data/IT,Avslag,rejected,Göteborg,Västra Götaland,400,Bunden,on_site,100,EC Utbildning AB Göteborg,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/4505,Javautvecklare,Data/IT,Avslag,rejected,Jönköping,Jönköping,400,Bunden,on_site,100,Grit Academy AB,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/4608,Javautvecklare,Data/IT,Avslag,rejected,Flera kommuner,Flera kommuner,415,Distans,distance,100,Plushögskolan AB - Affärshögskolan Mitt,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/4731,Javautvecklare,Data/IT,Avslag,rejected,Malmö,Skåne,400,Distans,distance,100,EC Utbildning AB Malmö,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/5171,Javautvecklare,Data/IT,Avslag,rejected,Stockholm,Stockholm,415,Distans,distance,100,Stiftelsen Stockholms Tekniska Institut,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/5213,Javautvecklare,Data/IT,Avslag,rejected,Linköping,Östergötland,400,Bunden,on_site,100,Grit Academy,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/5259,Javautvecklare,Data/IT,Avslag,rejected,Solna,Stockholm,400,Bunden,on_site,100,EC Utbildning AB Stockholm,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/5266,Javautvecklare,Data/IT,Avslag,rejected,Flera kommuner,Flera kommuner,400,Distans,distance,100,EdUP Group AB,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/5291,Javautvecklare,Data/IT,Avslag,rejected,Flera kommuner,Flera kommuner,400,Bunden,on_site,100,Grit Academy,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/5506,Javautvecklare,Data/IT,Avslag,rejected,Stockholm,Stockholm,400,Distans,distance,100,IT-Högskolan Stockholm AB,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/5541,Javautvecklare,Data/IT,Avslag,rejected,Kungälv,Västra Götaland,400,Distans,distance,100,Optimum Education AB,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/5363,Linux DevOps Engineer,Data/IT,Avslag,rejected,Flera kommuner,Flera kommuner,420,Distans,distance,100,Edugrade AB,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/5440,Microsoft Azure Cloud Advisor,Data/IT,Avslag,rejected,Flera kommuner,Flera kommuner,410,Bunden,on_site,100,Edugrade AB,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/4533,Mjukvarutestare,Data/IT,Beviljad,approved,Malmö,Skåne,400,Bunden,on_site,100,EC Utbildning AB Malmö,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/4406,Mjukvarutestare,Data/IT,Avslag,rejected,Göteborg,Västra Götaland,325,Bunden,on_site,100,EC Utbildning AB Göteborg,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/5443,Mjukvarutestare,Data/IT,Avslag,rejected,Flera kommuner,Flera kommuner,305,Bunden,on_site,100,Edugrade AB,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/4886,Mjukvarutestare med agila testmetoder,Data/IT,Avslag,rejected,Göteborg,Västra Götaland,400,Bunden,on_site,100,Handelsakademin i Göteborg AB,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/5412,Mjukvarutestare med testautomation,Data/IT,Beviljad,approved,Göteborg,Västra Götaland,320,Bunden,on_site,100,IT-Högskolan Sverige AB,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/5414,Mjukvarutestare med testautomation,Data/IT,Avslag,rejected,Stockholm,Stockholm,320,Bunden,on_site,100,IT-Högskolan Stockholm AB,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/3985,Mjukvaruutvecklare inbyggda system,Data/IT,Avslag,rejected,Karlskrona,Blekinge,400,Distans,distance,100,Hermods AB Karlskrona,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/4331,Mjukvaruutvecklare inbyggda system,Data/IT,Avslag,rejected,Flera kommuner,Flera kommuner,400,Distans,distance,100,Hermods AB Umeå,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/4892,Mjukvaruutvecklare inbyggda system,Data/IT,Avslag,rejected,Göteborg,Västra Götaland,400,Bunden,on_site,100,Movant AB,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/4575,"Mjukvaruutvecklare, Inbyggda system och IoT",Data/IT,Beviljad,approved,Solna,Stockholm,400,Bunden,on_site,100,Nackademin AB,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/5042,Mobilapplikationsutvecklare inriktning tillgänglighet,Data/IT,Avslag,rejected,Göteborg,Västra Götaland,400,Distans,distance,100,Folkuniversitetet Kursverksamheten vid Göteborgs universitet,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/5285,Mobilappsutvecklare,Data/IT,Avslag,rejected,Flera kommuner,Flera kommuner,300,Distans,distance,100,EdUP Group AB,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/5352,Mobilapputvecklare,Data/IT,Avslag,rejected,Stockholm,Stockholm,410,Distans,distance,100,Medieinstitutet i Sverige AB,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/4990,Moln- och virtualiseringsspecialist,Data/IT,Avslag,rejected,Mölndal,Västra Götaland,400,Distans,distance,100,Campus Mölndal,Kommun,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/5308,Moln- och virtualiseringstekniker,Data/IT,Beviljad,approved,Flera kommuner,Flera kommuner,400,Bunden,on_site,100,Folkuniversitetet - Stiftelsen Kursverksamheten vid Uppsala universitetet,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/5509,Office365-utvecklare,Data/IT,Avslag,rejected,Flera kommuner,Flera kommuner,400,Bunden,on_site,100,IT-Högskolan Sverige AB,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/5324,Product Designer,Data/IT,Avslag,rejected,Stockholm,Stockholm,300,Distans,distance,100,House of Minds Solutions AB,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/5496,Programmerare iPhone och Android,Data/IT,Beviljad,approved,Malmö,Skåne,280,Bunden,on_site,100,Sveriges Yrkeshögskola AB - Malmö Yrkeshögskola,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/4435,Programutvecklare .NET,Data/IT,Beviljad,approved,Solna,Stockholm,400,Bunden,on_site,100,Nackademin AB,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/5180,Programutvecklare .NET,Data/IT,Avslag,rejected,Flera kommuner,Flera kommuner,400,Distans,distance,100,Nackademin AB,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/4965,Project Manager IT & Games,Data/IT,Avslag,rejected,Karlstad,Värmland,300,Bunden,on_site,100,Changemaker Educations AB,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/5024,Project Manager IT & Games,Data/IT,Avslag,rejected,Flera kommuner,Flera kommuner,300,Bunden,on_site,100,Changemaker Educations AB,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/5520,Pythonutvecklare inriktning AI,Data/IT,Avslag,rejected,Flera kommuner,Flera kommuner,405,Distans,distance,100,Plushögskolan AB - Teknikhögskolan Syd,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/4332,Pythonutvecklare med AI-kompetens,Data/IT,Avslag,rejected,Umeå,Västerbotten,400,Distans,distance,100,Hermods AB Umeå,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/4333,Pythonutvecklare med AI-kompetens,Data/IT,Avslag,rejected,Göteborg,Västra Götaland,400,Distans,distance,100,Hermods AB Göteborg,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/5471,QA Engineer,Data/IT,Avslag,rejected,Flera kommuner,Flera kommuner,400,Distans,distance,100,Plushögskolan AB - Teknikhögskolan Öst,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/4806,RPA-konsult,Data/IT,Avslag,rejected,Flera kommuner,Flera kommuner,400,Bunden,on_site,100,Iris Hadar AB,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/4914,RPA-utvecklare,Data/IT,Avslag,rejected,Stockholm,Stockholm,235,Distans,distance,100,YrkesAkademin YH AB,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/5491,Scrum Master,Data/IT,Avslag,rejected,Stockholm,Stockholm,300,Distans,distance,100,House of Minds Solutions AB,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/4616,Software Developer Embedded Systems,Data/IT,Avslag,rejected,Trollhättan,Västra Götaland,300,Distans,distance,100,YrkesAkademin YH AB,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/4846,Software developer embedded systems/Internet of Things,Data/IT,Avslag,rejected,Linköping,Östergötland,400,Bunden,on_site,100,Östsvenska Yrkeshögskolan AB,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/4657,Software Tester Embedded Systems,Data/IT,Avslag,rejected,Trollhättan,Västra Götaland,300,Distans,distance,100,YrkesAkademin YH AB,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/4604,Strategisk informations och IT säkerhetsspecialist,Data/IT,Avslag,rejected,Stockholm,Stockholm,410,Bunden,on_site,100,Plushögskolan AB - Teknikhögskolan,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/5163,Systemutvecklare - hållbar livsmedelsproduktion,Data/IT,Avslag,rejected,Kalmar,Kalmar,400,Bunden,on_site,100,Lernia Utbildning AB,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/4893,Systemutvecklare - Objektorienterad Systemutveckling,Data/IT,Avslag,rejected,Flera kommuner,Flera kommuner,400,Bunden,on_site,100,Handelsakademin i Göteborg AB,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/5125,Systemutvecklare .NET,Data/IT,Beviljad,approved,Stockholm,Stockholm,400,Bunden,on_site,100,Newton Kompetensutveckling AB,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/5055,Systemutvecklare .NET,Data/IT,Avslag,rejected,Göteborg,Västra Götaland,400,Distans,distance,100,Folkuniversitetet Kursverksamheten vid Göteborgs universitet,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/5123,Systemutvecklare .NET,Data/IT,Avslag,rejected,Göteborg,Västra Götaland,400,Bunden,on_site,100,Newton Kompetensutveckling AB,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/5183,Systemutvecklare .NET,Data/IT,Avslag,rejected,Stockholm,Stockholm,400,Distans,distance,100,YrkesAkademin YH AB,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/5237,Systemutvecklare .NET,Data/IT,Avslag,rejected,Flera kommuner,Flera kommuner,400,Bunden,on_site,100,Grit Academy,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/5301,Systemutvecklare .NET,Data/IT,Avslag,rejected,Malmö,Skåne,400,Bunden,on_site,100,Grit Academy,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/5127,Systemutvecklare Blockchain,Data/IT,Avslag,rejected,Stockholm,Stockholm,400,Bunden,on_site,100,Newton Kompetensutveckling AB,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/5459,Systemutvecklare C/C++,Data/IT,Beviljad,approved,Flera kommuner,Flera kommuner,430,Bunden,on_site,100,Chas Academy AB,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/4686,Systemutvecklare DevSecOps,Data/IT,Beviljad,approved,Flera kommuner,Flera kommuner,400,Bunden,on_site,100,KYH AB,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/5512,Systemutvecklare för spel och animering,Data/IT,Avslag,rejected,Flera kommuner,Flera kommuner,400,Distans,distance,100,JENSEN Education School AB,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/4679,Systemutvecklare IT-säkerhet och automation,Data/IT,Avslag,rejected,Stockholm,Stockholm,400,Bunden,on_site,100,KYH AB Stockholm,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/4353,Systemutvecklare Java,Data/IT,Avslag,rejected,Stockholm,Stockholm,400,Distans,distance,100,YrkesAkademin YH AB,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/5129,Systemutvecklare Java,Data/IT,Avslag,rejected,Malmö,Skåne,400,Bunden,on_site,100,Newton Kompetensutveckling AB,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/4870,Systemutvecklare med testinriktning,Data/IT,Avslag,rejected,Göteborg,Västra Götaland,400,Bunden,on_site,100,JENSEN Education School AB,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/5033,Systemutvecklare med testinriktning,Data/IT,Avslag,rejected,Malmö,Skåne,400,Bunden,on_site,100,JENSEN Education School AB,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/4610,"Systemutvecklare, hållbara IT-system",Data/IT,Avslag,rejected,Kalmar,Kalmar,400,Bunden,on_site,100,"Kalmarsunds Gymnasieförbund, Axel Weüdelskolan",Kommun,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/5018,Systemutvecklare.NET,Data/IT,Avslag,rejected,Stockholm,Stockholm,420,Bunden,on_site,100,TUC Sweden AB - Yrkeshögskola,Privat,,,,
2022,resultat-ansokningsomgang-2022.xlsx,Tabell 3,MYH 2022/4890,"Säkerhetsspecialist med inriktning mot informations-, IT- och cybersäkerhet",Data/IT,Avslag,rejected,Stockholm,Stockholm,100,Distans,distance,50,Företagsuniversitetet AB,Privat,,,,
